Date,Hour,Offense Type,Beat,Premise,BlockRange,StreetName,Type,Suffix,# offenses
8/29/16,21,Auto Theft,1.70E+21,Apartment Parking Lot,8900-8999,FONDREN,RD,-,1
8/20/16,0,Robbery,1.70E+21,Apartment Parking Lot,10100-10199,FONDREN,RD,-,1
8/19/16,16,Burglary,1.70E+21,Residence or House,8000-8099,BRAESWOOD,BLVD,S,1
8/20/16,7,Theft,1.70E+21,Driveway,8000-8099,HILLCROFT AVEN,-,-,1
8/20/16,9,Auto Theft,1.70E+21,"Road, Street, or Sidewalk",8600-8699,BONHOMME,RD,-,1
8/20/16,11,Auto Theft,1.70E+21,Apartment Parking Lot,7400-7499,BISSONNET,ST,-,1
8/20/16,15,Auto Theft,1.70E+21,Apartment Parking Lot,6800-6899,BEECHNUT,ST,-,1
8/23/16,16,Aggravated Assault,1.70E+21,"Road, Street, or Sidewalk",7500-7599,BISSONNET,ST,-,1
8/23/16,12,Auto Theft,1.70E+21,Residence or House,8200-8299,BRAES RIVER,DR,-,1
8/22/16,17,Theft,1.70E+21,Apartment Parking Lot,8700-8799,BRAE ACRES,RD,-,1
8/22/16,22,Aggravated Assault,1.70E+21,Apartment,7000-7099,FONVILLA,ST,-,1
8/22/16,13,Theft,1.70E+21,Apartment Parking Lot,8700-8799,BRAE ACRES,RD,-,1
8/21/16,21,Aggravated Assault,1.70E+21,Apartment,7600-7699,BEECHNUT,ST,-,1
8/26/16,5,Robbery,1.70E+21,Apartment Parking Lot,7400-7499,BISSONNET,ST,-,1
8/26/16,5,Burglary,1.70E+21,Specialty Store (Non-Specific),6700-6799,BISSONNET,ST,-,1
8/26/16,7,Theft,1.70E+21,Driveway,8800-8899,WATEKA,DR,-,1
8/26/16,13,Burglary,1.70E+21,Residence or House,6300-6399,SCRIBNER,RD,-,1
8/27/16,3,Aggravated Assault,1.70E+21,Apartment,8500-8599,NAIRN,-,-,1
8/23/16,20,Burglary,1.70E+21,Apartment,8800-8899,FONDREN,RD,-,1
8/25/16,16,Robbery,1.70E+21,"Physician, Doctor, Dentist's Office",7500-7599,BRAESWOOD,BLVD,S,1
8/24/16,17,Rape,1.70E+21,Apartment,7600-7699,BEECHNUT,ST,-,1
8/24/16,23,Robbery,1.70E+21,Bus Stop,6800-6899,BISSONNET,ST,-,1
8/24/16,23,Robbery,1.70E+21,"Road, Street, or Sidewalk",9100-9199,FONDREN,RD,-,1
8/8/16,22,Theft,1.70E+21,University or College,7500-7599,FONDREN,RD,-,1
8/8/16,14,Robbery,1.70E+21,"Libraries, Museums",10100-10199,FONDREN,RD,-,1
8/8/16,16,Theft,1.70E+21,"Other, Unknown, or Not Listed",9100-9199,FONDREN,RD,-,1
8/8/16,15,Theft,1.70E+21,,8200-8299,BURNING HILLS,-,-,1
8/8/16,0,Theft,1.70E+21,Apartment,10600-10699,FONDREN,RD,-,1
8/3/16,2,Aggravated Assault,1.70E+21,Apartment,10500-10599,FONDREN,RD,-,1
8/2/16,12,Burglary,1.70E+21,Residence or House,6300-6399,TARNA,LN,-,1
8/2/16,12,Theft,1.70E+21,"Pawn, Resale Shop, or Flea Market",8300-8399,SOUTHWEST,FWY,-,1
8/1/16,10,Robbery,1.70E+21,"Road, Street, or Sidewalk",7600-7699,BEECHNUT,ST,-,1
8/1/16,10,Theft,1.70E+21,Residence or House,7400-7499,JACKWOOD,-,-,1
8/1/16,19,Theft,1.70E+21,"Gym, Recreat, Club House, Indoor Pool, Spa",7200-7299,BISSONNET,ST,-,1
8/4/16,7,Burglary,1.70E+21,Strip Business Center Parking Lot,7900-7999,BEECHNUT,ST,-,1
8/4/16,14,Auto Theft,1.70E+21,Apartment Parking Lot,7500-7599,BISSONNET,ST,-,1
8/4/16,14,Burglary,1.70E+21,Residence or House,9200-9299,CADAWAC,-,-,1
8/4/16,20,Theft,1.70E+21,Strip Business Center Parking Lot,7000-7099,BISSONNET,ST,-,1
8/4/16,18,Theft,1.70E+21,Bus Stop,10500-10599,FONDREN,RD,-,1
8/4/16,18,Burglary,1.70E+21,Apartment,8800-8899,FONDREN,RD,-,1
8/3/16,21,Robbery,1.70E+21,Apartment Parking Lot,7500-7599,BEECHNUT,ST,-,1
8/3/16,18,Theft,1.70E+21,"Gym, Recreat, Club House, Indoor Pool, Spa",7000-7099,BISSONNET,ST,-,1
8/3/16,14,Theft,1.70E+21,Other Parking Lot,1900-1999,WEST GRAY,-,-,1
8/3/16,16,Burglary,1.70E+21,Apartment,8900-8999,FONDREN,RD,-,1
8/3/16,12,Theft,1.70E+21,Bank,9100-9199,FONDREN,RD,-,1
8/3/16,11,Theft,1.70E+21,Apartment,9100-9199,FONDREN,RD,-,1
8/5/16,11,Theft,1.70E+21,Convenience Store,9300-9399,FONDREN,RD,-,1
8/5/16,11,Auto Theft,1.70E+21,"Vacant Single Occ Resd(House,Townhs,Dplex)",8100-8199,BRAEBURN VALLEY,DR,-,1
8/5/16,14,Theft,1.70E+21,Hospital Parking Lot,7700-7799,SOUTHWEST,FWY,-,1
8/6/16,14,Theft,1.70E+21,Strip Business Center Parking Lot,7000-7099,BISSONNET,ST,-,1
8/6/16,17,Robbery,1.70E+21,Car Wash,7600-7699,BEECHNUT,ST,-,1
8/17/16,13,Theft,1.70E+21,"Gym, Recreat, Club House, Indoor Pool, Spa",7000-7099,BISSONNET,ST,-,1
8/18/16,10,Auto Theft,1.70E+21,Apartment Parking Lot,7900-7999,BISSONNET,ST,-,1
8/18/16,17,Theft,1.70E+21,Convenience Store,7500-7599,SOUTHWEST,FWY,-,1
8/18/16,19,Theft,1.70E+21,Strip Business Center Parking Lot,7900-7999,BISSONNET,ST,-,1
8/18/16,23,Aggravated Assault,1.70E+21,Residence or House,6800-6899,MOBUD,DR,-,1
8/19/16,10,Theft,1.70E+21,Strip Business Center Parking Lot,9900-9999,FONDREN,RD,-,1
8/19/16,11,Theft,1.70E+21,Department or Discount Store,7000-7099,BISSONNET,ST,-,1
8/19/16,11,Theft,1.70E+21,Residence or House,7600-7699,GRAPE,ST,-,1
8/19/16,9,Theft,1.70E+21,Residence or House,8200-8299,BRAESVIEW,LN,-,1
8/9/16,23,Rape,1.70E+21,"Hotel, Motel, Inn, Etc.",7600-7699,BEECHNUT,ST,-,1
8/10/16,15,Robbery,1.70E+21,"Parks and Recreation, Zoo, Swimming Pool",6400-6499,BISSONNET,ST,-,1
8/10/16,12,Auto Theft,1.70E+21,Hospital Parking Lot,7700-7799,SOUTHWEST,FWY,-,1
8/10/16,15,Aggravated Assault,1.70E+21,Residence or House,8300-8399,WEDNESBURY,LN,-,1
8/10/16,21,Theft,1.70E+21,Drug Store or Medical Supply,8500-8599,BRAESWOOD,BLVD,S,1
8/11/16,8,Aggravated Assault,1.70E+21,"Other, Unknown, or Not Listed",7600-7699,BEECHNUT,ST,-,1
8/11/16,11,Burglary,1.70E+21,Apartment,8500-8599,NAIRN,-,-,1
8/11/16,15,Theft,1.70E+21,"Church, Synagogue, or Temple Parking Lot",8100-8199,WATEKA,DR,-,1
8/12/16,11,Theft,1.70E+21,Strip Business Center Parking Lot,7500-7599,FONDREN,RD,-,1
8/12/16,13,Auto Theft,1.70E+21,Apartment Parking Lot,9100-9199,FONDREN,RD,-,1
8/13/16,13,Theft,1.70E+21,"Electronics Store, Electrical Supplies",9700-9799,FONDREN,RD,-,1
8/14/16,9,Theft,1.70E+21,Residence or House,8700-8799,FONDREN,RD,-,1
8/16/16,22,Theft,1.70E+21,,9100-9199,FONDREN,RD,-,1
8/16/16,15,Aggravated Assault,1.70E+21,Convenience Store Parking Lot,8500-8599,BRAESWOOD,BLVD,S,1
8/15/16,16,Theft,1.70E+21,Other Parking Lot,8700-8799,FONDREN,RD,-,1
8/31/16,13,Theft,1.70E+21,Service or Gas Station,7900-7999,SOUTHWEST,FWY,-,1
8/31/16,4,Aggravated Assault,1.70E+21,Apartment,7600-7699,BEECHNUT,ST,-,1
8/30/16,17,Theft,1.70E+21,"Other, Unknown, or Not Listed",9700-9799,FONDREN,RD,-,1
8/31/16,17,Robbery,1.70E+21,Grocery Store or Supermarket Parking Lot,9700-9799,FONDREN,RD,-,1
8/24/16,20,Aggravated Assault,1.70E+31,Apartment Parking Lot,10200-10299,BELLFORT,ST,W,1
8/25/16,8,Aggravated Assault,1.70E+31,Apartment,8800-8899,BRAESWOOD,BLVD,S,1
8/23/16,22,Robbery,1.70E+31,Apartment Parking Lot,8800-8899,BRAESWOOD,BLVD,S,1
8/24/16,5,Burglary,1.70E+31,Restaurant or Cafeteria Parking Lot,10800-10899,SAM HOUSTON,PKWY,S,1
8/24/16,1,Burglary,1.70E+31,Convenience Store,10000-10099,GESSNER,DR,S,1
8/24/16,15,Theft,1.70E+31,"Electronics Store, Electrical Supplies",11500-11599,SOUTHWEST,FWY,-,1
8/24/16,16,Theft,1.70E+31,Park and Ride Terminal,12100-12199,RICEVILLE SCHOOL,RD,-,1
8/24/16,12,Auto Theft,1.70E+31,Apartment Parking Lot,8800-8899,GUSTINE,LN,-,1
8/24/16,11,Auto Theft,1.70E+31,Vehicle/Auto Sales/Lease/Auto Parts Store,9600-9699,HONEYWELL,RD,-,1
8/27/16,4,Aggravated Assault,1.70E+31,Apartment,9700-9799,BRAEBURN GLEN,BLVD,-,1
8/27/16,1,Aggravated Assault,1.70E+31,Apartment,10100-10199,GESSNER,DR,S,3
8/26/16,22,Auto Theft,1.70E+31,Residence or House,12300-12399,MILLBANKS,DR,-,1
8/27/16,12,Theft,1.70E+31,Garage or Carport,9000-9099,STERLINGAME,DR,-,1
8/27/16,13,Burglary,1.70E+31,Garage or Carport,9000-9099,STERLINGAME,DR,-,1
8/26/16,14,Robbery,1.70E+31,Apartment Parking Lot,8900-8999,BISSONNET,ST,-,1
8/26/16,12,Theft,1.70E+31,Apartment Parking Lot,11500-11599,KEEGANS RIDGE,RD,-,1
8/26/16,9,Burglary,1.70E+31,Auto Repair,9900-9999,HONEYWELL,RD,-,1
8/25/16,19,Theft,1.70E+31,"Electronics Store, Electrical Supplies",11500-11599,SOUTHWEST,FWY,-,1
8/21/16,15,Theft,1.70E+31,Service or Gas Station,9400-9499,BELLFORT,ST,W,1
8/21/16,17,Aggravated Assault,1.70E+31,Apartment Parking Lot,9200-9299,BISSONNET,ST,-,1
8/22/16,13,Auto Theft,1.70E+31,Apartment Parking Lot,8900-8999,BISSONNET,ST,-,1
8/22/16,15,Theft,1.70E+31,Restaurant or Cafeteria,10000-10099,BELLFORT,ST,W,1
8/22/16,16,Theft,1.70E+31,Other Parking Lot,9300-9399,BISSONNET,ST,-,1
8/22/16,20,Auto Theft,1.70E+31,Apartment,10100-10199,GESSNER,DR,S,1
8/23/16,11,Auto Theft,1.70E+31,Apartment Parking Lot,8700-8799,GUSTINE,LN,-,1
8/20/16,14,Theft,1.70E+31,Apartment,10900-10999,WESTBRAE,PKWY,-,1
8/21/16,3,Murder,1.70E+31,"Road, Street, or Sidewalk",9600-9699,BRAEBURN GLEN,BLVD,-,1
8/20/16,11,Theft,1.70E+31,Apartment Parking Lot,10900-10999,GESSNER,DR,S,1
8/20/16,10,Auto Theft,1.70E+31,Vehicle/Auto Sales/Lease/Auto Parts Store,10400-10499,SOUTHWEST,FWY,-,1
8/20/16,7,Theft,1.70E+31,"Hotel, Motel, Inn, Etc.",11000-11099,SAM HOUSTON,PKWY,S,1
8/20/16,4,Theft,1.70E+31,Apartment,8700-8799,GUSTINE,LN,-,1
8/20/16,8,Theft,1.70E+31,Apartment Parking Lot,10900-10999,GESSNER,DR,S,1
8/19/16,17,Robbery,1.70E+31,Apartment Parking Lot,9700-9799,GESSNER,DR,S,1
8/30/16,10,Theft,1.70E+31,Other Parking Lot,9000-9099,AIRPORT,BLVD,W,1
8/28/16,17,Theft,1.70E+31,Other Parking Lot,8600-8699,BISSONNET,ST,-,1
8/28/16,21,Aggravated Assault,1.70E+31,Apartment,11500-11599,KEEGANS RIDGE,RD,-,1
8/29/16,7,Theft,1.70E+31,Driveway,11000-11099,GATLINBURG,DR,-,1
8/29/16,15,Burglary,1.70E+31,Apartment,8700-8799,GUSTINE,LN,-,1
8/29/16,16,Theft,1.70E+31,Apartment Parking Lot,9200-9299,BISSONNET,ST,-,1
8/29/16,17,Auto Theft,1.70E+31,Driveway,9400-9499,BANKSIDE,DR,-,1
8/29/16,13,Robbery,1.70E+31,"Electronics Store, Electrical Supplies",11800-11899,WILCREST,DR,S,1
8/28/16,15,Theft,1.70E+31,Department or Discount Store,11500-11599,SOUTHWEST,FWY,-,1
8/28/16,16,Auto Theft,1.70E+31,Apartment Parking Lot,9200-9299,BISSONNET,ST,-,1
8/28/16,14,Aggravated Assault,1.70E+31,Apartment,8700-8799,GUSTINE,LN,-,1
8/6/16,15,Robbery,1.70E+31,Apartment Parking Lot,8700-8799,GUSTINE,LN,-,1
8/5/16,21,Theft,1.70E+31,Restaurant or Cafeteria,8500-8599,GESSNER,DR,S,1
8/6/16,3,Aggravated Assault,1.70E+31,Apartment Parking Lot,11500-11599,KEEGANS RIDGE,RD,-,2
8/6/16,2,Robbery,1.70E+31,Apartment Parking Lot,9200-9299,BISSONNET,ST,-,1
8/5/16,7,Burglary,1.70E+31,Vacant School or College/University,8800-8899,BELLFORT,ST,W,1
8/5/16,7,Theft,1.70E+31,Driveway,9100-9199,WILLOW MEADOW,DR,-,1
8/5/16,10,Auto Theft,1.70E+31,Service or Gas Station,9200-9299,VICKIJOHN,DR,-,1
8/3/16,12,Auto Theft,1.70E+31,Apartment Parking Lot,11500-11599,KEEGANS RIDGE,RD,-,1
8/3/16,21,Theft,1.70E+31,Apartment Parking Lot,10100-10199,GESSNER,DR,S,1
8/4/16,19,Theft,1.70E+31,Apartment,8800-8899,GUSTINE,LN,-,1
8/4/16,15,Theft,1.70E+31,Apartment,10100-10199,GESSNER,DR,S,1
8/4/16,12,Theft,1.70E+31,Apartment Parking Lot,9200-9299,BELLFORT,ST,W,1
8/4/16,8,Burglary,1.70E+31,Apartment,9000-9099,BRAESWOOD,BLVD,S,1
8/4/16,10,Theft,1.70E+31,Other Parking Lot,10900-10999,GESSNER,DR,S,1
8/4/16,4,Burglary,1.70E+31,Service or Gas Station,9200-9299,BELLFORT,ST,W,1
8/1/16,20,Aggravated Assault,1.70E+31,Other Parking Lot,8600-8699,BISSONNET,ST,-,1
8/1/16,21,Theft,1.70E+31,Strip Business Center Parking Lot,11800-11899,WILCREST,DR,S,2
8/2/16,12,Burglary,1.70E+31,"Church, Synagogue, or Temple",11900-11999,BELLFORT VILLAGE,DR,-,1
8/2/16,6,Theft,1.70E+31,Other Parking Lot,10000-10099,BELLFORT,ST,W,1
8/1/16,7,Theft,1.70E+31,Service or Gas Station,8600-8699,BELLFORT,ST,W,1
8/7/16,17,Robbery,1.70E+31,Apartment Parking Lot,8700-8799,BRAESWOOD,BLVD,S,1
8/7/16,22,Theft,1.70E+31,Service or Gas Station,11800-11899,WILCREST,DR,S,1
8/7/16,15,Rape,1.70E+31,Residence or House,9300-9399,BANKSIDE,DR,-,1
8/7/16,13,Robbery,1.70E+31,Convenience Store,10000-10099,GESSNER,DR,S,1
8/7/16,2,Aggravated Assault,1.70E+31,Vehicle/Auto Sales/Lease/Auto Parts Store,9700-9799,BRAEBURN GLEN,BLVD,-,1
8/7/16,1,Theft,1.70E+31,Convenience Store,11600-11699,SOUTHWEST,FWY,-,1
8/7/16,1,Aggravated Assault,1.70E+31,Bar or Night Club,8400-8499,GESSNER,DR,S,1
8/8/16,21,Aggravated Assault,1.70E+31,Apartment,8900-8999,BISSONNET,ST,-,1
8/8/16,20,Aggravated Assault,1.70E+31,Apartment,8700-8799,GUSTINE,LN,-,1
8/8/16,20,Theft,1.70E+31,"Church, Synagogue, or Temple Parking Lot",11000-11099,GESSNER,DR,S,1
8/8/16,18,Theft,1.70E+31,Convenience Store,11800-11899,WILCREST,DR,S,1
8/9/16,9,Burglary,1.70E+31,"Other, Unknown, or Not Listed",10000-10099,BELLFORT,ST,W,1
8/15/16,14,Aggravated Assault,1.70E+31,Convenience Store,11800-11899,WILCREST,DR,S,1
8/16/16,0,Aggravated Assault,1.70E+31,Apartment,10600-10699,GESSNER,DR,S,1
8/16/16,7,Burglary,1.70E+31,Convenience Store,10300-10399,GESSNER,DR,S,1
8/16/16,8,Aggravated Assault,1.70E+31,Apartment,8700-8799,BRAESWOOD,BLVD,S,2
8/16/16,19,Theft,1.70E+31,"Other, Unknown, or Not Listed",9700-9799,BRAEBURN GLEN,BLVD,-,1
8/17/16,6,Theft,1.70E+31,Apartment Parking Lot,10900-10999,GESSNER,DR,S,1
8/16/16,23,Theft,1.70E+31,"Road, Street, or Sidewalk",10700-10799,WESTBRAE,PKWY,-,1
8/16/16,16,Burglary,1.70E+31,Residence or House,8700-8799,ARIEL,ST,-,1
8/15/16,7,Burglary,1.70E+31,Miscellaneous Business (Non-Specific),11000-11099,SOUTHWEST,FWY,-,1
8/15/16,6,Auto Theft,1.70E+31,Apartment Parking Lot,9200-9299,BISSONNET,ST,-,1
8/15/16,5,Burglary,1.70E+31,Residence or House,12200-12299,SHELWICK,DR,-,1
8/15/16,3,Aggravated Assault,1.70E+31,Apartment,8600-8699,BELLFORT,ST,W,1
8/14/16,18,Theft,1.70E+31,"Electronics Store, Electrical Supplies",11500-11599,SOUTHWEST,FWY,-,1
8/13/16,16,Theft,1.70E+31,Convenience Store,11800-11899,WILCREST,DR,S,1
8/13/16,9,Theft,1.70E+31,Driveway,9700-9799,RAVENSWORTH,DR,-,1
8/13/16,22,Theft,1.70E+31,Apartment Parking Lot,8700-8799,GUSTINE,LN,-,1
8/12/16,19,Burglary,1.70E+31,Residence or House,9100-9199,TOOLEY,DR,-,1
8/12/16,18,Burglary,1.70E+31,,10600-10699,OFFER,DR,-,1
8/11/16,15,Theft,1.70E+31,Service or Gas Station,9300-9399,BISSONNET,ST,-,1
8/11/16,14,Theft,1.70E+31,"Other, Unknown, or Not Listed",10600-10699,SOUTHWEST PLAZA,CT,-,1
8/11/16,14,Theft,1.70E+31,Convenience Store,11800-11899,WILCREST,DR,S,1
8/11/16,16,Robbery,1.70E+31,Apartment Parking Lot,8700-8799,GUSTINE,LN,-,1
8/11/16,19,Theft,1.70E+31,Convenience Store,11800-11899,WILCREST,DR,S,1
8/11/16,21,Murder,1.70E+31,Apartment Parking Lot,8900-8999,BISSONNET,ST,-,1
8/12/16,9,Theft,1.70E+31,Apartment Parking Lot,8900-8999,GESSNER,DR,S,1
8/12/16,7,Theft,1.70E+31,Service or Gas Station,9400-9499,BELLFORT,ST,W,1
8/11/16,8,Theft,1.70E+31,Apartment Parking Lot,8800-8899,GUSTINE,LN,-,1
8/10/16,15,Theft,1.70E+31,Grocery Store or Supermarket,11200-11299,GESSNER,DR,S,1
8/9/16,23,Robbery,1.70E+31,Convenience Store Parking Lot,10300-10399,BELLFORT,ST,W,1
8/9/16,23,Robbery,1.70E+31,Other Parking Lot,11500-11599,KEEGANS RIDGE,RD,-,1
8/10/16,10,Theft,1.70E+31,Apartment,9200-9299,BISSONNET,ST,-,1
8/10/16,11,Burglary,1.70E+31,Apartment,8700-8799,BRAESWOOD,BLVD,S,1
8/10/16,10,Burglary,1.70E+31,Miscellaneous Business (Non-Specific),11200-11299,BEDFORD,DR,-,1
8/9/16,16,Theft,1.70E+31,"Parks and Recreation, Zoo, Swimming Pool",11100-11199,GESSNER,DR,S,1
8/19/16,11,Robbery,1.70E+31,"Vacant Other Residential (Apartment,Dorms)",8700-8799,GUSTINE,LN,-,1
8/19/16,6,Aggravated Assault,1.70E+31,Apartment,11500-11599,KEEGANS RIDGE,RD,-,1
8/19/16,3,Theft,1.70E+31,Apartment Parking Lot,8700-8799,GUSTINE,LN,-,1
8/19/16,6,Burglary,1.70E+31,Clothing Store,11800-11899,WILCREST,DR,S,1
8/19/16,13,Robbery,1.70E+31,Convenience Store Parking Lot,10400-10499,BELLFORT,ST,W,1
8/18/16,9,Robbery,1.70E+31,"Other, Unknown, or Not Listed",11900-11999,WILCREST,DR,S,1
8/18/16,12,Aggravated Assault,1.70E+31,"Physician, Doctor, Dentist's Office",11800-11899,WILCREST,DR,S,1
8/17/16,15,Burglary,1.70E+31,Apartment,9700-9799,GESSNER,DR,S,1
8/31/16,19,Burglary,1.70E+31,Residence or House,8800-8899,HAVERSTOCK,DR,-,1
8/30/16,17,Burglary,1.70E+31,Residence or House,9000-9099,PETERSHAM,DR,-,1
8/30/16,20,Aggravated Assault,1.70E+31,Residence or House,9300-9399,SPELLMAN,RD,-,1
8/30/16,15,Robbery,1.70E+31,Apartment Parking Lot,8800-8899,BISSONNET,ST,-,1
8/30/16,12,Burglary,1.70E+31,Apartment,12200-12299,SAPLING,WAY,-,1
8/31/16,12,Theft,1.70E+31,Convenience Store Parking Lot,11800-11899,WILCREST,DR,S,1
8/31/16,11,Theft,1.70E+31,Service or Gas Station,11700-11799,SOUTHWEST,FWY,-,1
8/31/16,14,Theft,1.70E+31,Apartment Parking Lot,9200-9299,BISSONNET,ST,-,1
8/28/16,15,Robbery,1.70E+41,"Road, Street, or Sidewalk",11100-11199,ALBURY,DR,-,1
8/28/16,0,Theft,1.70E+41,Apartment Parking Lot,6400-6499,BANKSIDE,DR,-,1
8/29/16,9,Auto Theft,1.70E+41,Apartment Parking Lot,6400-6499,BELLFORT,ST,W,1
8/28/16,20,Burglary,1.70E+41,Residence or House,12400-12499,SEASWEPT,DR,-,1
8/28/16,23,Robbery,1.70E+41,"Road, Street, or Sidewalk",11600-11699,BOB WHITE,DR,-,1
8/29/16,0,Robbery,1.70E+41,Apartment,12200-12299,FONDREN,RD,-,1
8/29/16,23,Rape,1.70E+41,Vehicle/Auto Sales/Lease/Auto Parts Store,12600-12699,DUNLAP,ST,-,1
8/30/16,11,Theft,1.70E+41,Condominium,12500-12599,SANDPIPER,DR,-,1
8/19/16,18,Burglary,1.70E+41,Apartment,6300-6399,BELLFORT,ST,W,1
8/19/16,20,Aggravated Assault,1.70E+41,Residence or House,6400-6499,IVYKNOLL,DR,-,1
8/20/16,0,Robbery,1.70E+41,"Road, Street, or Sidewalk",6300-6399,DUMFRIES,DR,-,1
8/20/16,0,Aggravated Assault,1.70E+41,"Road, Street, or Sidewalk",12500-12599,SANDPIPER,DR,-,1
8/19/16,21,Aggravated Assault,1.70E+41,Apartment,12300-12399,BOB WHITE,DR,-,1
8/19/16,20,Robbery,1.70E+41,Apartment,12300-12399,SANDPIPER,DR,-,1
8/19/16,20,Theft,1.70E+41,Apartment Parking Lot,6400-6499,BELLFORT,AVE,-,1
8/20/16,7,Theft,1.70E+41,Apartment,6100-6199,BELLFORT,ST,W,1
8/20/16,11,Auto Theft,1.70E+41,"Road, Street, or Sidewalk",6400-6499,DRYAD,DR,-,1
8/21/16,0,Robbery,1.70E+41,"Road, Street, or Sidewalk",10700-10799,ALBURY,DR,-,1
8/21/16,2,Aggravated Assault,1.70E+41,Apartment,7700-7799,CREEKBEND,DR,-,1
8/21/16,10,Theft,1.70E+41,Residence or House,10900-10999,FONDREN,RD,-,1
8/21/16,10,Theft,1.70E+41,Apartment,11300-11399,FONDREN,RD,-,1
8/21/16,11,Theft,1.70E+41,Apartment,12200-12299,LEMON RIDGE,LN,-,1
8/20/16,14,Robbery,1.70E+41,"Road, Street, or Sidewalk",12100-12199,FONDREN BEND,DR,-,1
8/20/16,20,Theft,1.70E+41,Residence or House,11900-11999,BRAES PARK,DR,-,1
8/23/16,9,Theft,1.70E+41,Driveway,6100-6199,VICKIJOHN,DR,-,1
8/23/16,14,Theft,1.70E+41,Department or Discount Store,8500-8599,BELLFORT,ST,W,1
8/22/16,17,Burglary,1.70E+41,Garage or Carport,8000-8099,FAWN TERRACE,DR,-,1
8/22/16,18,Theft,1.70E+41,Residence or House,6300-6399,CAMBRIDGE GLEN,-,-,1
8/22/16,23,Aggravated Assault,1.70E+41,Apartment,11300-11399,FONDREN,RD,-,2
8/22/16,20,Theft,1.70E+41,Grocery Store or Supermarket Parking Lot,7700-7799,BELLFORT,ST,W,1
8/22/16,14,Burglary,1.70E+41,Residence or House,8000-8099,FAWN TERRACE,DR,-,1
8/21/16,16,Theft,1.70E+41,Residence or House,10700-10799,SANDPIPER,DR,-,1
8/21/16,22,Theft,1.70E+41,Apartment,6100-6199,BELLFORT,ST,W,1
8/25/16,20,Theft,1.70E+41,Apartment,12500-12599,DUNLAP,ST,-,1
8/25/16,18,Auto Theft,1.70E+41,"Road, Street, or Sidewalk",8000-8099,CREEKBEND,DR,-,1
8/26/16,8,Burglary,1.70E+41,Apartment,12300-12399,SANDPIPER,DR,-,1
8/26/16,6,Theft,1.70E+41,Residence or House,12100-12199,FONDREN,RD,-,1
8/26/16,12,Burglary,1.70E+41,Apartment,12200-12299,FONDREN,RD,-,1
8/26/16,12,Aggravated Assault,1.70E+41,Convenience Store,7500-7599,CREEKBEND,DR,-,1
8/27/16,13,Robbery,1.70E+41,Clothing Store,11100-11199,FONDREN,RD,-,1
8/27/16,11,Theft,1.70E+41,Clothing Store,11100-11199,FONDREN,RD,-,1
8/24/16,15,Theft,1.70E+41,,11000-11099,BELLBROOK,DR,-,1
8/24/16,14,Burglary,1.70E+41,Residence or House,5900-5999,LATTIMER,DR,-,1
8/25/16,13,Auto Theft,1.70E+41,Apartment Parking Lot,6300-6399,AIRPORT,BLVD,W,1
8/24/16,20,Aggravated Assault,1.70E+41,Apartment,12200-12299,FONDREN,RD,-,1
8/24/16,22,Theft,1.70E+41,Airport Terminal,8600-8699,WESTPLACE,DR,-,1
8/9/16,10,Robbery,1.70E+41,Apartment Parking Lot,9800-9899,LARKWOOD,DR,-,1
8/9/16,6,Theft,1.70E+41,Apartment Parking Lot,6600-6699,AIRPORT,BLVD,W,1
8/9/16,10,Theft,1.70E+41,Convenience Store Parking Lot,8600-8699,BELLFORT,ST,W,1
8/8/16,18,Robbery,1.70E+41,Apartment Parking Lot,8100-8199,CREEKBEND,DR,-,1
8/9/16,1,Theft,1.70E+41,Apartment,12500-12599,DUNLAP,ST,-,1
8/7/16,0,Robbery,1.70E+41,"Road, Street, or Sidewalk",12100-12199,FONDREN BEND,DR,-,1
8/7/16,7,Rape,1.70E+41,Residence or House,7900-7999,DAWNRIDGE,DR,-,1
8/7/16,6,Theft,1.70E+41,"Road, Street, or Sidewalk",11700-11799,WOODKNOLL,LN,-,1
8/6/16,22,Auto Theft,1.70E+41,Apartment Parking Lot,10400-10499,SANDPIPER,DR,-,1
8/7/16,15,Theft,1.70E+41,Residence or House,8200-8299,SANDY GLEN,LN,-,1
8/7/16,14,Robbery,1.70E+41,"Laundry, Dry Cleaners, Washaterias",6500-6599,WILLOWBEND,-,-,1
8/7/16,13,Theft,1.70E+41,"Road, Street, or Sidewalk",8700-8799,WESTPLACE,DR,-,1
8/7/16,11,Robbery,1.70E+41,"Field, Woods, Forest, Park",8900-8999,DEER MEADOW,DR,-,1
8/7/16,22,Robbery,1.70E+41,Apartment Parking Lot,6200-6299,BELLFORT,ST,W,1
8/7/16,20,Theft,1.70E+41,Apartment Parking Lot,12500-12599,DUNLAP,ST,-,1
8/8/16,16,Theft,1.70E+41,"Pawn, Resale Shop, or Flea Market",6500-6599,BELLFORT,ST,W,1
8/2/16,7,Burglary,1.70E+41,Apartment,12300-12399,BOB WHITE,DR,-,1
8/2/16,12,Theft,1.70E+41,Apartment Parking Lot,10800-10899,SANDPIPER,DR,-,1
8/2/16,19,Theft,1.70E+41,Apartment Parking Lot,6400-6499,BANKSIDE,DR,-,1
8/2/16,17,Theft,1.70E+41,Convenience Store,7500-7599,CREEKBEND,DR,-,1
8/1/16,20,Theft,1.70E+41,Apartment,12200-12299,FONDREN,RD,-,1
