Date,Hour,Offense Type,Beat,Premise,BlockRange,StreetName,Type,Suffix,# offenses
3/19/16,13,Theft,1.50E+11,Driveway,5800-5899,PAISLEY,ST,-,1
3/21/16,6,Burglary,1.50E+11,Apartment,6500-6599,WANDA,LN,-,1
3/20/16,19,Robbery,1.50E+11,Department or Discount Store,500-599,MEYERLAND PLAZA,-,-,1
3/15/16,19,Burglary,1.50E+11,Residence or House,5000-5099,JASON,-,-,1
3/15/16,15,Theft,1.50E+11,Driveway,5100-5199,DARNELL,ST,-,1
3/15/16,11,Auto Theft,1.50E+11,"Road, Street, or Sidewalk",5900-5999,QUEENSLOCH,DR,-,1
3/16/16,15,Theft,1.50E+11,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
3/16/16,22,Rape,1.50E+11,Residence or House,5700-5799,BRAESHEATHER,DR,-,1
3/11/16,19,Theft,1.50E+11,Strip Business Center Parking Lot,8600-8699,ENDICOTT,LN,-,1
3/11/16,19,Theft,1.50E+11,,9100-9199,HILLCROFT,-,-,1
3/12/16,15,Robbery,1.50E+11,"Road, Street, or Sidewalk",9800-9899,ATWELL,DR,-,1
3/11/16,13,Aggravated Assault,1.50E+11,Apartment Parking Lot,9200-9299,BURDINE,ST,-,1
3/11/16,15,Theft,1.50E+11,Restaurant or Cafeteria Parking Lot,500-599,MEYERLAND PLAZA,-,-,1
3/13/16,16,Theft,1.50E+11,Residence or House,5500-5599,QUEENSLOCH,DR,-,1
3/12/16,23,Theft,1.50E+11,"Road, Street, or Sidewalk",5100-5199,CHEENA,DR,-,1
3/9/16,11,Theft,1.50E+11,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
3/9/16,19,Robbery,1.50E+11,Drug Store or Medical Supply,9100-9199,HILLCROFT,-,-,1
3/8/16,8,Theft,1.50E+11,Residence or House,9600-9699,GLENFIELD,CT,-,1
3/8/16,16,Burglary,1.50E+11,Residence or House,5900-5999,CAREW,-,-,1
3/8/16,19,Theft,1.50E+11,Convenience Store Parking Lot,9100-9199,HILLCROFT,-,-,1
3/10/16,12,Robbery,1.50E+11,Service or Gas Station,4700-4799,BEECHNUT,ST,-,1
3/1/16,7,Theft,1.50E+11,Residence or House,5400-5499,EDITH,ST,-,1
3/1/16,15,Theft,1.50E+11,Commercial Building,300-399,MEYERLAND PLAZA,-,-,1
3/2/16,10,Theft,1.50E+11,Miscellaneous Business (Non-Specific),300-399,MEYERLAND PLAZA,-,-,1
3/1/16,20,Theft,1.50E+11,Department or Discount Store,300-399,MEYERLAND PLAZA,-,-,1
3/1/16,19,Theft,1.50E+11,Other Parking Lot,5600-5699,BEECHNUT,ST,-,1
3/1/16,21,Theft,1.50E+11,,8600-8699,ENDICOTT,LN,-,1
3/2/16,13,Theft,1.50E+11,Other Parking Lot,8600-8699,ENDICOTT,LN,-,1
3/2/16,17,Theft,1.50E+11,Apartment,5400-5499,BRAESVALLEY,DR,-,1
3/2/16,17,Theft,1.50E+11,Department or Discount Store,9700-9799,HILLCROFT,-,-,1
3/2/16,19,Theft,1.50E+11,Department or Discount Store,600-699,MEYERLAND PLAZA,-,-,1
3/3/16,17,Theft,1.50E+11,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
3/7/16,9,Auto Theft,1.50E+11,Apartment Parking Lot,8900-8999,CHIMNEY ROCK,RD,-,1
3/7/16,13,Auto Theft,1.50E+11,Apartment Parking Lot,9200-9299,BURDINE,ST,-,1
3/7/16,21,Theft,1.50E+11,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
3/7/16,20,Theft,1.50E+11,Restaurant or Cafeteria Parking Lot,200-299,MEYERLAND PLAZA,-,-,1
3/7/16,20,Theft,1.50E+11,Restaurant or Cafeteria Parking Lot,4700-4799,BEECHNUT,ST,-,1
3/7/16,0,Theft,1.50E+11,Restaurant or Cafeteria Parking Lot,500-599,MEYERLAND PLAZA,-,-,1
3/6/16,22,Theft,1.50E+11,Other Parking Lot,8600-8699,ENDICOTT,LN,-,1
3/6/16,18,Burglary,1.50E+11,Apartment,8800-8899,CHIMNEY ROCK,RD,-,1
3/5/16,17,Theft,1.50E+11,Driveway,5700-5799,CAREW,-,-,1
3/5/16,13,Aggravated Assault,1.50E+11,Residence or House,5400-5499,BRAESVALLEY,DR,-,1
3/5/16,14,Theft,1.50E+11,Department or Discount Store,300-399,MEYERLAND PLAZA,-,-,1
3/4/16,21,Burglary,1.50E+11,Residence or House,5100-5199,BEECHNUT,ST,-,1
3/4/16,21,Burglary,1.50E+11,Residence or House,5600-5699,DARNELL,ST,-,1
3/5/16,2,Burglary,1.50E+11,Restaurant or Cafeteria Parking Lot,5600-5699,BEECHNUT,ST,-,1
3/4/16,13,Burglary,1.50E+11,Residence or House,5000-5099,IMOGENE,ST,-,1
3/4/16,14,Burglary,1.50E+11,Residence or House,10000-10099,CEDARHURST,DR,-,1
3/4/16,16,Theft,1.50E+11,Commercial Building,700-799,MEYERLAND PLAZA,-,-,1
3/4/16,20,Theft,1.50E+11,Strip Business Center Parking Lot,4700-4799,BEECHNUT,ST,-,1
3/4/16,9,Theft,1.50E+11,Department or Discount Store,300-399,MEYERLAND PLAZA,-,-,1
3/4/16,0,Theft,1.50E+11,Residence or House,6100-6199,INDIGO,-,-,1
3/4/16,3,Theft,1.50E+11,Convenience Store,5300-5399,BRAESWOOD,BLVD,N,1
3/30/16,15,Theft,1.50E+11,Department or Discount Store,300-399,MEYERLAND PLAZA,-,-,1
3/30/16,21,Robbery,1.50E+11,Apartment Parking Lot,5400-5499,BRAESVALLEY,DR,-,1
3/31/16,19,Auto Theft,1.50E+11,Residence or House,6100-6199,DUMFRIES,DR,-,1
3/23/16,11,Theft,1.50E+11,"Road, Street, or Sidewalk",5900-5999,QUEENSLOCH,DR,-,1
3/23/16,13,Theft,1.50E+11,Department or Discount Store,300-399,MEYERLAND PLAZA,-,-,1
3/23/16,13,Theft,1.50E+11,Restaurant or Cafeteria Parking Lot,500-599,MEYERLAND PLAZA,-,-,1
3/23/16,13,Theft,1.50E+11,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
3/22/16,11,Burglary,1.50E+11,Residence or House,8600-8699,FERRIS,-,-,1
3/22/16,10,Burglary,1.50E+11,Residence or House,5900-5999,IMOGENE,-,-,1
3/22/16,14,Theft,1.50E+11,Grocery Store or Supermarket,300-399,MEYERLAND PLAZA,-,-,1
3/22/16,16,Theft,1.50E+11,Department or Discount Store,300-399,MEYERLAND PLAZA,-,-,1
3/22/16,17,Theft,1.50E+11,Mall Common Area,700-799,MEYERLAND PLAZA,-,-,1
3/22/16,18,Theft,1.50E+11,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
3/22/16,21,Theft,1.50E+11,Mall Parking Lot,700-799,MEYERLAND PLAZA,-,-,1
3/22/16,20,Theft,1.50E+11,Mall Parking Lot,700-799,MEYERLAND PLAZA,-,-,1
3/22/16,20,Theft,1.50E+11,Strip Business Center Parking Lot,700-799,MEYERLAND PLAZA,-,-,1
3/25/16,15,Theft,1.50E+11,Residence or House,5300-5399,JASON,-,-,1
3/25/16,7,Robbery,1.50E+11,Restaurant or Cafeteria,8400-8499,HILLCROFT,-,-,1
3/25/16,10,Burglary,1.50E+11,Residence or House,5500-5599,LYMBAR,DR,-,1
3/24/16,16,Theft,1.50E+11,"Road, Street, or Sidewalk",5200-5299,INDIGO,-,-,1
3/24/16,16,Theft,1.50E+11,,5300-5399,BRAESWOOD,BLVD,N,1
3/24/16,8,Auto Theft,1.50E+11,Apartment Parking Lot,5900-5999,QUEENSLOCH,DR,-,1
3/29/16,17,Burglary,1.50E+11,Residence or House,5800-5899,JACKWOOD,-,-,1
3/29/16,17,Theft,1.50E+11,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
3/30/16,9,Theft,1.50E+11,Apartment,5400-5499,BRAESVALLEY,DR,-,1
3/29/16,10,Burglary,1.50E+11,Apartment,8900-8999,CHIMNEY ROCK,RD,-,1
3/29/16,14,Theft,1.50E+11,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
3/28/16,16,Theft,1.50E+11,Mall Parking Lot,500-599,MEYERLAND PLAZA,-,-,1
3/28/16,15,Theft,1.50E+11,Miscellaneous Business (Non-Specific),100-199,MEYERLAND PLAZA,-,-,1
3/28/16,18,Theft,1.50E+11,Commercial Building,700-799,MEYERLAND PLAZA,-,-,1
3/26/16,19,Auto Theft,1.50E+11,"Road, Street, or Sidewalk",5400-5499,BRAESVALLEY,DR,-,1
3/26/16,15,Theft,1.50E+11,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
3/27/16,20,Theft,1.50E+11,Commercial Parking Lot or Garage,8600-8699,ENDICOTT,LN,-,1
3/14/16,0,Aggravated Assault,1.50E+21,Apartment Parking Lot,5100-5199,WILLOW,DR,S,1
3/14/16,16,Theft,1.50E+21,Grocery Store or Supermarket,10300-10399,POST OAK,RD,S,1
3/11/16,16,Theft,1.50E+21,"Road, Street, or Sidewalk",10700-10799,ATWELL,DR,-,1
3/11/16,13,Theft,1.50E+21,Commercial Building,10300-10399,POST OAK,RD,S,1
3/11/16,11,Theft,1.50E+21,Grocery Store or Supermarket Parking Lot,10300-10399,POST OAK,RD,S,1
3/17/16,4,Theft,1.50E+21,Residence or House,5500-5599,FONTENELLE,DR,-,1
3/17/16,14,Auto Theft,1.50E+21,Apartment Parking Lot,10600-10699,POST OAK,RD,S,1
3/17/16,21,Robbery,1.50E+21,Service or Gas Station,11000-11099,POST OAK,RD,S,1
3/18/16,6,Auto Theft,1.50E+21,Residence or House,5600-5699,DAWNRIDGE,DR,-,1
3/18/16,9,Auto Theft,1.50E+21,Driveway,5700-5799,SOUTHMINSTER,DR,-,1
3/16/16,12,Theft,1.50E+21,"Road, Street, or Sidewalk",5600-5699,PORTAL,DR,-,1
3/16/16,16,Burglary,1.50E+21,Residence or House,11400-11499,HILLCROFT,-,-,1
3/15/16,15,Theft,1.50E+21,Grocery Store or Supermarket Parking Lot,10300-10399,POST OAK,RD,S,1
3/20/16,20,Theft,1.50E+21,Restaurant or Cafeteria,4900-4999,BELLFORT,ST,W,1
3/21/16,7,Auto Theft,1.50E+21,Driveway,5700-5799,CERRITOS,DR,-,1
3/20/16,14,Aggravated Assault,1.50E+21,Miscellaneous Business (Non-Specific),12600-12699,HILLCROFT,-,-,1
3/20/16,7,Auto Theft,1.50E+21,Apartment Parking Lot,5500-5599,GASMER,DR,-,1
3/19/16,13,Theft,1.50E+21,Apartment Parking Lot,11800-11899,CHIMNEY ROCK,RD,-,1
3/19/16,15,Theft,1.50E+21,Auto Repair,11400-11499,POST OAK,RD,S,1
3/19/16,14,Aggravated Assault,1.50E+21,Apartment,5500-5599,GASMER,DR,-,1
3/21/16,18,Theft,1.50E+21,Miscellaneous Business (Non-Specific),10800-10899,POST OAK,RD,S,1
3/4/16,20,Burglary,1.50E+21,Residence or House,5800-5899,FARWELL,DR,-,1
3/6/16,4,Aggravated Assault,1.50E+21,Apartment,5200-5299,GASMER,DR,-,1
3/3/16,17,Auto Theft,1.50E+21,Apartment Parking Lot,5200-5299,ARBOLES,DR,-,1
3/3/16,19,Theft,1.50E+21,Grocery Store or Supermarket,10300-10399,POST OAK,RD,S,1
3/2/16,20,Theft,1.50E+21,Commercial Building,UNK,HO,-,-,1
3/2/16,12,Burglary,1.50E+21,Residence or House,12400-12499,ATWELL,DR,-,1
3/10/16,12,Theft,1.50E+21,Apartment Parking Lot,5200-5299,ARBOLES,DR,-,1
3/10/16,9,Burglary,1.50E+21,Restaurant or Cafeteria,10600-10699,POST OAK,RD,S,1
3/10/16,15,Theft,1.50E+21,Grocery Store or Supermarket Parking Lot,10300-10399,POST OAK,RD,S,1
3/10/16,13,Theft,1.50E+21,Grocery Store or Supermarket Parking Lot,10800-10899,POST OAK,RD,S,1
3/10/16,13,Theft,1.50E+21,Apartment,11800-11899,CHIMNEY ROCK,RD,-,1
3/8/16,9,Theft,1.50E+21,Service or Gas Station,4900-4999,BELLFORT,ST,W,1
3/8/16,22,Robbery,1.50E+21,Convenience Store,5500-5599,GASMER,DR,-,1
3/27/16,16,Theft,1.50E+21,Residence or House,12400-12499,CHIMNEY ROCK,RD,-,1
3/27/16,8,Robbery,1.50E+21,Bar or Night Club Parking Lot,10500-10599,POST OAK,RD,S,1
3/27/16,14,Theft,1.50E+21,Other Parking Lot,12600-12699,MAIN,ST,-,1
3/27/16,4,Burglary,1.50E+21,Miscellaneous Business (Non-Specific),12300-12399,HILLCROFT,-,-,1
3/29/16,15,Auto Theft,1.50E+21,Apartment Parking Lot,12500-12599,HILLCROFT,-,-,1
3/29/16,17,Theft,1.50E+21,Miscellaneous Business (Non-Specific),10300-10399,POST OAK,RD,S,1
3/25/16,1,Auto Theft,1.50E+21,Driveway,6000-6099,CARTAGENA,ST,-,1
3/22/16,11,Theft,1.50E+21,"Road, Street, or Sidewalk",5600-5699,STILLBROOKE,DR,-,1
3/22/16,9,Theft,1.50E+21,Commercial Building,12400-12499,POST OAK,RD,S,1
3/23/16,10,Auto Theft,1.50E+21,Driveway,11500-11599,GAYMOOR,DR,-,1
3/23/16,7,Theft,1.50E+21,Driveway,5800-5899,GREENCRAIG,DR,-,1
3/23/16,17,Aggravated Assault,1.50E+21,Apartment,5500-5599,GASMER,DR,-,1
3/31/16,16,Theft,1.50E+21,Residence or House,5700-5799,STILLBROOKE,DR,-,1
3/30/16,22,Aggravated Assault,1.50E+21,Apartment,5000-5099,WILLOW,DR,S,1
3/30/16,15,Aggravated Assault,1.50E+21,"Road, Street, or Sidewalk",12100-12199,BURDINE,ST,-,4
3/19/16,14,Aggravated Assault,1.50E+31,Grocery Store or Supermarket,4800-4899,BELLFORT,ST,W,1
3/18/16,23,Theft,1.50E+31,Restaurant or Cafeteria Parking Lot,3200-3299,LOOP,-,S,1
3/20/16,9,Theft,1.50E+31,"Stadium, Sports Arena, Race Track",7400-7499,KIRBY,DR,-,1
3/15/16,14,Theft,1.50E+31,Department or Discount Store,4600-4699,BEECHNUT,ST,-,1
3/15/16,12,Burglary,1.50E+31,Residence or House,UNK,CHARLESTON PARK,DR,-,1
3/15/16,18,Theft,1.50E+31,Apartment Parking Lot,7300-7399,BROMPTON,ST,-,1
3/15/16,10,Theft,1.50E+31,Driveway,7400-7499,BROMPTON,ST,-,1
3/15/16,10,Theft,1.50E+31,Grocery Store or Supermarket Parking Lot,9200-9299,GREENWILLOW,ST,-,1
3/16/16,16,Theft,1.50E+31,Residence or House,3700-3799,MERRICK,-,-,1
3/16/16,13,Theft,1.50E+31,Apartment,3900-3999,OMEARA,DR,-,1
3/15/16,23,Theft,1.50E+31,Service or Gas Station,8400-8499,STELLA LINK,-,-,1
3/16/16,8,Theft,1.50E+31,Driveway,9300-9399,TIMBERSIDE,DR,-,1
3/17/16,23,Theft,1.50E+31,Apartment Parking Lot,2900-2999,HOLCOMBE,BLVD,W,1
3/18/16,16,Theft,1.50E+31,Grocery Store or Supermarket Parking Lot,4800-4899,BELLFORT,ST,W,1
3/17/16,13,Burglary,1.50E+31,Residence or House,9200-9299,FORDSHIRE,DR,-,1
3/17/16,13,Theft,1.50E+31,Commercial Building,4600-4699,BEECHNUT,ST,-,1
3/17/16,19,Burglary,1.50E+31,Apartment,3800-3899,BRAESWOOD,BLVD,N,1
3/16/16,22,Theft,1.50E+31,"Road, Street, or Sidewalk",3800-3899,LOOP,-,S,1
3/11/16,15,Theft,1.50E+31,Restaurant or Cafeteria Parking Lot,8700-8799,LOOP,-,W,1
3/12/16,10,Theft,1.50E+31,Driveway,4100-4199,WOODCRAFT,-,-,1
3/12/16,11,Auto Theft,1.50E+31,Apartment Parking Lot,4100-4199,BELLFORT,ST,W,1
3/12/16,11,Theft,1.50E+31,Driveway,4100-4199,WOODWIND,LN,-,1
3/12/16,2,Aggravated Assault,1.50E+31,Strip Business Center Parking Lot,3200-3299,LOOP,-,S,1
3/14/16,16,Theft,1.50E+31,Department or Discount Store,4600-4699,BEECHNUT,ST,-,3
3/14/16,15,Auto Theft,1.50E+31,Vehicle/Auto Sales/Lease/Auto Parts Store,3400-3499,LOOP,-,S,1
3/14/16,14,Robbery,1.50E+31,Grocery Store or Supermarket Parking Lot,4800-4899,BELLFORT,ST,W,1
3/13/16,21,Theft,1.50E+31,Restaurant or Cafeteria Parking Lot,8700-8799,LOOP,-,W,1
3/14/16,6,Burglary,1.50E+31,Miscellaneous Business (Non-Specific),4700-4799,BELLFORT,ST,W,1
3/13/16,16,Theft,1.50E+31,Apartment,3800-3899,GLEN ARBOR,DR,-,1
3/13/16,18,Robbery,1.50E+31,Department or Discount Store,9500-9599,POST OAK,RD,S,1
3/13/16,19,Burglary,1.50E+31,Apartment,3800-3899,BRAESWOOD,BLVD,N,1
3/13/16,10,Theft,1.50E+31,"Electronics Store, Electrical Supplies",9500-9599,POST OAK,RD,S,1
3/9/16,3,Auto Theft,1.50E+31,Hotel or Motel Parking Lot,3200-3299,LOOP,-,S,1
3/9/16,12,Burglary,1.50E+31,Residence or House,8400-8499,BLUEGATE,-,-,1
3/9/16,13,Theft,1.50E+31,Residence or House,10500-10599,BASSOON,DR,-,1
3/8/16,9,Theft,1.50E+31,Service or Gas Station,8400-8499,STELLA LINK,-,-,1
3/8/16,11,Theft,1.50E+31,Commercial Parking Lot or Garage,6800-6899,BUFFALO SPEEDWAY,-,-,1
3/8/16,16,Burglary,1.50E+31,Restaurant or Cafeteria,8700-8799,LOOP,-,W,1
3/8/16,13,Theft,1.50E+31,Restaurant or Cafeteria Parking Lot,8700-8799,LOOP,-,W,1
3/10/16,13,Theft,1.50E+31,Nursing Home,2900-2999,HOLCOMBE,BLVD,-,1
3/9/16,19,Burglary,1.50E+31,Apartment,4000-4099,BELLFORT,ST,W,1
3/1/16,19,Burglary,1.50E+31,Residence or House,4500-4599,BENNING,DR,-,1
3/1/16,13,Theft,1.50E+31,Vehicle/Auto Sales/Lease/Auto Parts Store,3400-3499,LOOP,-,S,1
3/1/16,7,Burglary,1.50E+31,Residence or House,9200-9299,BASSOON,DR,-,1
3/1/16,8,Burglary,1.50E+31,Residence or House,3300-3399,ELMRIDGE,ST,-,1
3/1/16,19,Theft,1.50E+31,Other Parking Lot,9800-9899,TIMBERSIDE,DR,-,1
3/2/16,6,Auto Theft,1.50E+31,,10300-10399,WILLOWISP,DR,-,1
3/2/16,4,Robbery,1.50E+31,"Road, Street, or Sidewalk",10000-10099,MAIN,ST,-,1
3/2/16,9,Theft,1.50E+31,Apartment Parking Lot,9700-9799,MEYER FOREST,DR,-,1
3/2/16,11,Theft,1.50E+31,Miscellaneous Business (Non-Specific),3100-3199,HOLCOMBE,BLVD,-,1
3/3/16,19,Theft,1.50E+31,"Amusement Park, Bowling Alley, Skate Rink",7800-7899,STELLA LINK,-,-,1
3/3/16,11,Theft,1.50E+31,Apartment,4100-4199,BELLFORT,ST,W,1
3/3/16,14,Theft,1.50E+31,Residence or House,4000-4099,BELLFORT,AVE,-,1
3/3/16,7,Theft,1.50E+31,Driveway,4700-4799,SANFORD,RD,-,1
3/3/16,7,Burglary,1.50E+31,Residence or House,4400-4499,KINGLET,-,-,1
3/6/16,1,Theft,1.50E+31,Apartment Parking Lot,UNK,CHARLESTON PARK,DR,-,1
3/6/16,12,Theft,1.50E+31,Apartment Parking Lot,2700-2799,GLEN HAVEN,BLVD,-,1
3/6/16,13,Auto Theft,1.50E+31,"Road, Street, or Sidewalk",7500-7599,KIRBY,DR,-,1
3/6/16,10,Theft,1.50E+31,Driveway,3500-3599,BRAESWOOD,BLVD,N,1
3/7/16,2,Robbery,1.50E+31,"Road, Street, or Sidewalk",7500-7599,STELLA LINK,-,-,1
3/4/16,16,Burglary,1.50E+31,Residence or House,8500-8599,BEVLYN,DR,-,1
3/4/16,15,Burglary,1.50E+31,Residence or House,3000-3099,WINSLOW,-,-,1
3/4/16,11,Theft,1.50E+31,Hotel or Motel Parking Lot,10800-10899,MAIN,ST,-,1
3/5/16,9,Auto Theft,1.50E+31,"Road, Street, or Sidewalk",3800-3899,GLEN ARBOR,DR,-,1
3/5/16,17,Theft,1.50E+31,Residence or House,3100-3199,GANNETT,-,-,1
3/31/16,20,Burglary,1.50E+31,Residence or House,9800-9899,ABIGAIL GRACE,CT,-,1
3/22/16,23,Theft,1.50E+31,Hospital Parking Lot,4100-4199,BRAESWOOD,BLVD,S,1
3/23/16,13,Theft,1.50E+31,Clothing Store,8700-8799,LOOP,-,W,1
3/23/16,12,Theft,1.50E+31,Apartment Parking Lot,4000-4099,LINKWOOD,DR,-,1
3/22/16,20,Auto Theft,1.50E+31,Apartment Parking Lot,9700-9799,MEYER FOREST,DR,-,1
3/22/16,18,Theft,1.50E+31,Commercial Building,4600-4699,BEECHNUT,ST,-,1
3/22/16,19,Theft,1.50E+31,Strip Business Center Parking Lot,10800-10899,WILLOWISP,DR,-,1
3/22/16,16,Auto Theft,1.50E+31,Apartment Parking Lot,4600-4699,BRAESWOOD,BLVD,-,1
3/24/16,18,Theft,1.50E+31,Apartment Parking Lot,4000-4099,LINKWOOD,DR,-,1
3/24/16,7,Theft,1.50E+31,Maintenance or Building Services,3600-3699,BELLFORT,ST,W,1
3/25/16,20,Robbery,1.50E+31,Driveway,3300-3399,ROCHDALE,-,-,1
3/29/16,19,Theft,1.50E+31,Hotel or Motel Parking Lot,3200-3299,LOOP,-,S,1
3/29/16,21,Theft,1.50E+31,Restaurant or Cafeteria Parking Lot,8700-8799,LOOP,-,W,1
3/29/16,14,Robbery,1.50E+31,Restaurant or Cafeteria,8800-8899,STELLA LINK,-,-,1
3/29/16,12,Robbery,1.50E+31,Convenience Store,3200-3299,LOOP,-,S,1
3/28/16,19,Robbery,1.50E+31,"Road, Street, or Sidewalk",9800-9899,STELLA LINK,-,-,1
3/29/16,8,Theft,1.50E+31,Hotel or Motel Parking Lot,3200-3299,LOOP,-,S,1
3/28/16,9,Burglary,1.50E+31,Residence or House,4100-4199,TARTAN,LN,-,1
3/27/16,12,Theft,1.50E+31,Bar or Night Club Parking Lot,UNK,MAIN,-,-,1
3/27/16,19,Theft,1.50E+31,Apartment Parking Lot,7100-7199,BUFFALO SPEEDWAY,-,-,1
3/27/16,23,Auto Theft,1.50E+31,Apartment Parking Lot,9400-9499,POST OAK,RD,S,1
3/26/16,15,Theft,1.50E+31,Residence or House,3800-3899,SUN VALLEY,DR,-,1
3/26/16,19,Theft,1.50E+31,Grocery Store or Supermarket,4800-4899,BELLFORT,ST,W,1
3/26/16,23,Burglary,1.50E+31,Residence or House,3200-3299,DURHILL,-,-,1
3/26/16,6,Burglary,1.50E+31,Restaurant or Cafeteria,4800-4899,WILLOWBEND,-,-,1
3/26/16,7,Burglary,1.50E+31,Convenience Store,9600-9699,STELLA LINK,-,-,1
3/26/16,12,Theft,1.50E+31,Residence or House,4000-4099,WOODFOX,-,-,1
3/26/16,11,Auto Theft,1.50E+31,"Other, Unknown, or Not Listed",10100-10199,MAIN,ST,-,1
3/13/16,14,Theft,1.50E+41,Other Parking Lot,1300-1399,LA CONCHA,LN,-,1
3/13/16,17,Burglary,1.50E+41,Apartment,8300-8399,BRAESMAIN,DR,-,1
3/12/16,23,Theft,1.50E+41,Strip Business Center Parking Lot,8900-8999,KIRBY,DR,-,3
3/13/16,0,Theft,1.50E+41,Other Parking Lot,2600-2699,WESTRIDGE,ST,-,1
3/13/16,0,Robbery,1.50E+41,Apartment Parking Lot,8200-8299,CAMBRIDGE,ST,-,1
3/12/16,18,Theft,1.50E+41,Bar or Night Club Parking Lot,11300-11399,MAIN,ST,-,1
3/12/16,19,Auto Theft,1.50E+41,Bar or Night Club,9400-9499,MAIN,ST,-,1
3/14/16,0,Theft,1.50E+41,"Other, Unknown, or Not Listed",UNK,RELIANT,-,-,1
3/14/16,1,Theft,1.50E+41,Other Parking Lot,2600-2699,WESTRIDGE,ST,-,1
3/14/16,1,Theft,1.50E+41,Other Parking Lot,7800-7899,CAMBRIDGE,ST,-,1
3/14/16,11,Theft,1.50E+41,Strip Business Center Parking Lot,2900-2999,WESTRIDGE,ST,-,1
3/14/16,11,Theft,1.50E+41,"Stadium, Sports Arena, Race Track",UNK,RELIANT,PKWY,-,1
3/14/16,19,Theft,1.50E+41,"Road, Street, or Sidewalk",9500-9599,MAIN,ST,-,1
3/14/16,18,Theft,1.50E+41,"Stadium, Sports Arena, Race Track",8400-8499,KIRBY,DR,-,1
3/11/16,16,Burglary,1.50E+41,"Vacant Single Occ Resd(House,Townhs,Dplex)",3400-3499,CLEARVIEW VILLA,WAY,-,1
3/12/16,11,Theft,1.50E+41,Police Station,2000-2099,HOLMES,RD,-,1
3/12/16,9,Theft,1.50E+41,Residence or House,1900-1999,AIRPORT,BLVD,W,1
3/11/16,16,Theft,1.50E+41,Apartment Parking Lot,2700-2799,WESTRIDGE,ST,-,1
3/11/16,13,Burglary,1.50E+41,Residence or House,3400-3499,CLEARVIEW VILLA,WAY,-,1
3/11/16,12,Theft,1.50E+41,Apartment Parking Lot,2100-2199,HOLLY HALL,-,-,1
3/11/16,8,Theft,1.50E+41,Apartment Parking Lot,2400-2499,LOOP,-,S,1
3/11/16,8,Theft,1.50E+41,"Pawn, Resale Shop, or Flea Market",8300-8399,FANNIN,ST,-,1
3/10/16,18,Aggravated Assault,1.50E+41,Apartment,3000-3099,MURWORTH,DR,-,1
3/10/16,22,Theft,1.50E+41,Other Parking Lot,2500-2599,LOOP,-,S,1
3/11/16,6,Theft,1.50E+41,Apartment Parking Lot,9600-9699,FANNIN STATION,-,-,1
3/11/16,7,Theft,1.50E+41,"Stadium, Sports Arena, Race Track",8400-8499,KIRBY,DR,-,1
3/16/16,22,Theft,1.50E+41,Bar or Night Club,8300-8399,FANNIN,ST,-,1
3/17/16,18,Theft,1.50E+41,Department or Discount Store,2500-2599,LOOP,-,-,1
3/17/16,16,Auto Theft,1.50E+41,Miscellaneous Business (Non-Specific),2300-2399,LOOP,-,S,1
3/17/16,13,Theft,1.50E+41,Grocery Store or Supermarket,7800-7899,KIRBY,DR,-,1
3/18/16,11,Theft,1.50E+41,Residence or House,2500-2599,MURWORTH,DR,-,1
3/17/16,21,Theft,1.50E+41,Other Parking Lot,2500-2599,BRAESWOOD,BLVD,S,1
3/17/16,19,Robbery,1.50E+41,Department or Discount Store,8100-8199,KIRBY,DR,-,1
3/17/16,19,Theft,1.50E+41,Other Parking Lot,2500-2599,BRAESWOOD,BLVD,S,1
3/18/16,7,Burglary,1.50E+41,Restaurant or Cafeteria Parking Lot,7900-7999,KIRBY,DR,-,1
3/16/16,8,Theft,1.50E+41,"Amusement Park, Bowling Alley, Skate Rink",UNK,KIRBY,DR,-,1
3/16/16,10,Theft,1.50E+41,Department or Discount Store,8500-8599,MAIN,ST,-,1
3/15/16,23,Theft,1.50E+41,"Road, Street, or Sidewalk",2100-2199,ENGELMOHR,ST,-,1
3/16/16,12,Theft,1.50E+41,"Other, Unknown, or Not Listed",8400-8499,KIRBY,DR,-,1
3/16/16,14,Theft,1.50E+41,Convention Center or Exhibit Halls,8300-8399,FANNIN,ST,-,1
3/16/16,18,Theft,1.50E+41,"Stadium, Sports Arena, Race Track",8300-8399,FANNIN,ST,-,1
3/16/16,19,Auto Theft,1.50E+41,Apartment Parking Lot,7600-7699,PHOENIX,DR,-,1
3/16/16,19,Theft,1.50E+41,"Stadium, Sports Arena, Race Track",8300-8399,FANNIN,ST,-,1
3/15/16,9,Theft,1.50E+41,"Stadium, Sports Arena, Race Track",8200-8299,KIRBY,DR,-,1
3/15/16,5,Theft,1.50E+41,"Road, Street, or Sidewalk",9100-9199,LAKES AT 610,DR,-,1
3/15/16,1,Theft,1.50E+41,Other Parking Lot,2300-2399,ODOM,BLVD,-,1
