Date,Hour,Offense Type,Beat,Premise,BlockRange,StreetName,Type,Suffix,# offenses
4/27/16,17,Theft,10H20,Driveway,1900-1999,JEAN,-,-,1
4/22/16,21,Aggravated Assault,10H20,Apartment,1400-1499,TELEPHONE,-,-,1
4/22/16,23,Robbery,10H20,"Road, Street, or Sidewalk",1200-1299,ELLIOTT,ST,-,1
4/21/16,10,Theft,10H20,"Other, Unknown, or Not Listed",5200-5299,JEFFERSON,ST,-,1
4/11/16,21,Theft,10H30,"Road, Street, or Sidewalk",2300-2399,DALLAS,ST,-,1
4/11/16,22,Theft,10H30,"Road, Street, or Sidewalk",2000-2099,CLAY,-,-,1
4/11/16,16,Theft,10H30,Bar or Night Club Parking Lot,800-899,SAINT EMANUEL,ST,-,1
4/12/16,10,Auto Theft,10H30,"Road, Street, or Sidewalk",3400-3499,COYLE,ST,-,1
4/12/16,11,Theft,10H30,Service or Gas Station,3500-3599,GULF,FWY,-,1
4/16/16,0,Theft,10H30,"Road, Street, or Sidewalk",2000-2099,COMMERCE,ST,-,1
4/16/16,7,Theft,10H30,"Road, Street, or Sidewalk",2100-2199,FRANKLIN,ST,-,1
4/14/16,12,Theft,10H30,Residence or House,900-999,SAINT EMANUEL,ST,-,1
4/14/16,16,Theft,10H30,"Vacant Other Residential (Apartment,Dorms)",800-899,PAIGE,-,-,1
4/15/16,5,Auto Theft,10H30,Commercial Parking Lot or Garage,2100-2199,TEXAS,ST,-,1
4/15/16,8,Robbery,10H30,"Road, Street, or Sidewalk",UNK,GULF,FWY,-,1
4/18/16,16,Theft,10H30,"Road, Street, or Sidewalk",1500-1599,DELANO,-,-,1
4/18/16,18,Theft,10H30,"Road, Street, or Sidewalk",2200-2299,DALLAS,ST,-,1
4/21/16,3,Theft,10H30,Other Parking Lot,1100-1199,SAINT EMANUEL,ST,-,1
4/2/16,15,Theft,10H30,"Road, Street, or Sidewalk",1100-1199,HUTCHINS,-,-,1
4/1/16,22,Theft,10H30,"Road, Street, or Sidewalk",2500-2599,MCKINNEY,ST,-,1
4/2/16,9,Theft,10H30,"Road, Street, or Sidewalk",1700-1799,HUTCHINS,-,-,1
4/1/16,1,Theft,10H30,"Road, Street, or Sidewalk",1900-1999,HUTCHINS,-,-,2
4/1/16,9,Burglary,10H30,"Vacant Storage Fac (Barn,Garage,Warehouse)",2100-2199,MCKINNEY,ST,-,1
4/1/16,10,Robbery,10H30,"Other, Unknown, or Not Listed",400-499,DOWLING,ST,-,1
4/7/16,20,Theft,10H30,Other Parking Lot,2900-2999,GULF,FWY,-,1
4/7/16,19,Aggravated Assault,10H30,Hospital,1700-1799,DOWLING,ST,-,1
4/7/16,9,Theft,10H30,Convenience Store,3500-3599,GULF,FWY,-,1
4/3/16,23,Theft,10H30,Restaurant or Cafeteria Parking Lot,2000-2099,COMMERCE,ST,-,1
4/8/16,6,Theft,10H30,Commercial Parking Lot or Garage,2100-2199,CAPITOL,ST,-,1
4/8/16,18,Auto Theft,10H30,Other Parking Lot,2000-2099,FRANKLIN,ST,-,1
4/9/16,23,Theft,10H30,Grocery Store or Supermarket Parking Lot,2100-2199,MCKINNEY,ST,-,1
4/10/16,6,Theft,10H30,Light Rail (Metro Rail) Vehicle,2400-2499,TEXAS,AVE,-,1
4/10/16,9,Theft,10H30,"Road, Street, or Sidewalk",1500-1599,BASTROP,ST,-,1
4/22/16,23,Aggravated Assault,10H30,"Road, Street, or Sidewalk",300-399,BASTROP,ST,-,1
4/23/16,12,Theft,10H30,Other Parking Lot,2200-2299,MCKINNEY,ST,-,1
4/23/16,18,Theft,10H30,"Stadium, Sports Arena, Race Track",2100-2199,TEXAS,ST,-,1
4/23/16,19,Theft,10H30,"Road, Street, or Sidewalk",1100-1199,HUTCHINS,-,-,1
4/23/16,20,Theft,10H30,Residence or House,1700-1799,ADEN MIST,DR,-,1
4/29/16,8,Theft,10H30,Service or Gas Station,3500-3599,GULF,FWY,-,1
4/27/16,8,Theft,10H30,Restaurant or Cafeteria Parking Lot,2000-2099,COMMERCE,ST,-,1
4/29/16,15,Auto Theft,10H30,Other Parking Lot,1700-1799,ENNIS,ST,-,1
4/20/16,23,Aggravated Assault,10H40,Bus Station,2100-2199,MAIN,ST,-,1
4/18/16,20,Theft,10H40,Service or Gas Station,3100-3199,MAIN,ST,-,1
4/18/16,14,Theft,10H40,"Road, Street, or Sidewalk",1000-1099,WEBSTER,-,-,1
4/19/16,0,Burglary,10H40,"Physician, Doctor, Dentist's Office",1200-1299,ELGIN,ST,-,1
4/19/16,8,Theft,10H40,Miscellaneous Business (Non-Specific),3200-3299,AUSTIN,ST,-,1
4/19/16,19,Auto Theft,10H40,Apartment Parking Lot,2700-2799,TRAVIS,-,-,1
4/19/16,22,Theft,10H40,"Road, Street, or Sidewalk",700-799,STUART,-,-,1
4/20/16,10,Burglary,10H40,Department or Discount Store,4200-4299,MAIN,ST,-,1
4/14/16,18,Aggravated Assault,10H40,"Road, Street, or Sidewalk",1700-1799,HOLMAN,-,-,1
4/14/16,12,Theft,10H40,"Road, Street, or Sidewalk",700-799,DREW,ST,-,1
4/14/16,9,Burglary,10H40,Residence or House,2800-2899,CHENEVERT,-,-,1
4/16/16,3,Burglary,10H40,Apartment,4000-4099,FANNIN,ST,-,1
4/16/16,16,Auto Theft,10H40,Apartment Parking Lot,2500-2599,MILAM,-,-,1
4/17/16,12,Theft,10H40,"Road, Street, or Sidewalk",2100-2199,MAIN,-,-,1
4/17/16,14,Robbery,10H40,"Road, Street, or Sidewalk",4200-4299,MAIN,ST,-,1
4/17/16,19,Aggravated Assault,10H40,Apartment,2200-2299,CHENEVERT,-,-,1
4/17/16,22,Theft,10H40,Apartment,2300-2399,MAIN,ST,-,1
4/12/16,11,Aggravated Assault,10H40,"Road, Street, or Sidewalk",3900-3999,ALMEDA,RD,-,1
4/12/16,10,Theft,10H40,Residence or House,1600-1699,FRANCIS,ST,-,1
4/12/16,13,Theft,10H40,Social Services or Public Charities,1200-1299,HOLMAN,-,-,1
4/12/16,14,Theft,10H40,"Road, Street, or Sidewalk",3500-3599,JACKSON,ST,-,1
4/12/16,16,Theft,10H40,Convenience Store,400-499,RICHMOND,AVE,-,1
4/13/16,12,Theft,10H40,Residence or House,1300-1399,EAGLE,ST,-,1
4/11/16,16,Aggravated Assault,10H40,Convenience Store,400-499,RICHMOND,AVE,-,1
4/11/16,13,Theft,10H40,Department or Discount Store,4200-4299,MAIN,ST,-,1
4/11/16,9,Theft,10H40,"Road, Street, or Sidewalk",4100-4199,CAROLINE,ST,-,1
4/11/16,10,Theft,10H40,"Other, Unknown, or Not Listed",4400-4499,FANNIN,ST,-,1
4/10/16,23,Theft,10H40,"Road, Street, or Sidewalk",800-899,TUAM,-,-,1
4/10/16,23,Murder,10H40,"Road, Street, or Sidewalk",1100-1199,DENNIS,ST,-,2
4/10/16,12,Auto Theft,10H40,Commercial Parking Lot or Garage,2300-2399,MAIN,ST,-,1
4/10/16,15,Theft,10H40,Vacant Building (Commercial),1700-1799,STUART,-,-,1
4/10/16,9,Theft,10H40,Other Parking Lot,2600-2699,FANNIN,ST,-,1
4/10/16,9,Burglary,10H40,Restaurant or Cafeteria,2300-2399,MAIN,ST,-,1
4/10/16,4,Theft,10H40,"Road, Street, or Sidewalk",2400-2499,SAN JACINTO,-,-,1
4/10/16,4,Theft,10H40,Light Rail Platform,3500-3599,MAIN,ST,-,1
4/8/16,18,Theft,10H40,"Road, Street, or Sidewalk",3500-3599,TRAVIS,-,-,1
4/8/16,16,Aggravated Assault,10H40,Bar or Night Club,2300-2399,MAIN,ST,-,1
4/8/16,0,Theft,10H40,"Road, Street, or Sidewalk",3600-3699,MILAM,-,-,1
4/8/16,9,Burglary,10H40,Apartment,4500-4599,TRAVIS,-,-,1
4/9/16,10,Theft,10H40,"Road, Street, or Sidewalk",2600-2699,TRAVIS,-,-,1
4/9/16,11,Theft,10H40,"Road, Street, or Sidewalk",3500-3599,CHENEVERT,-,-,1
4/9/16,12,Theft,10H40,Bus Stop,4500-4599,MAIN,ST,-,1
4/9/16,0,Theft,10H40,"Road, Street, or Sidewalk",1600-1699,WINBERN,-,-,1
4/8/16,23,Robbery,10H40,Other Parking Lot,1200-1299,ROSALIE,-,-,1
4/9/16,3,Auto Theft,10H40,"Road, Street, or Sidewalk",3500-3599,TRAVIS,-,-,1
4/4/16,3,Theft,10H40,"Road, Street, or Sidewalk",1100-1199,MCILHENNY,ST,-,1
4/4/16,16,Theft,10H40,Vehicle/Auto Sales/Lease/Auto Parts Store,1300-1399,GRAY,ST,-,1
4/4/16,18,Theft,10H40,Convenience Store Parking Lot,2200-2299,MAIN,ST,-,1
4/5/16,0,Theft,10H40,"Road, Street, or Sidewalk",2100-2199,MAIN,ST,-,1
4/5/16,9,Theft,10H40,Driveway,1300-1399,ISABELLA,-,-,1
4/5/16,9,Theft,10H40,Bus Station,2100-2199,MAIN,ST,-,1
4/5/16,10,Auto Theft,10H40,Driveway,1700-1799,HOLMAN,-,-,1
4/7/16,10,Theft,10H40,"Road, Street, or Sidewalk",3000-3099,CAROLINE,ST,-,1
4/7/16,11,Theft,10H40,Miscellaneous Business (Non-Specific),1500-1599,TRUXILLO,-,-,1
4/7/16,2,Theft,10H40,"Road, Street, or Sidewalk",800-899,WINBERN,-,-,1
4/5/16,20,Theft,10H40,Convenience Store Parking Lot,4300-4399,SAN JACINTO,-,-,1
4/6/16,4,Robbery,10H40,"Road, Street, or Sidewalk",3000-3099,FANNIN,ST,-,1
4/6/16,11,Theft,10H40,"Road, Street, or Sidewalk",900-999,WINBERN,-,-,1
4/6/16,14,Theft,10H40,Restaurant or Cafeteria Parking Lot,3700-3799,TRAVIS,-,-,1
4/1/16,3,Theft,10H40,"Road, Street, or Sidewalk",4400-4499,MAIN,ST,-,1
4/1/16,14,Robbery,10H40,"Road, Street, or Sidewalk",2600-2699,CAROLINE,ST,-,1
4/1/16,16,Theft,10H40,Apartment Parking Lot,4500-4599,TRAVIS,-,-,1
4/1/16,17,Theft,10H40,Bar or Night Club Parking Lot,1500-1599,ALABAMA,ST,-,1
4/1/16,18,Theft,10H40,"Road, Street, or Sidewalk",2900-2999,TRAVIS,-,-,1
4/2/16,8,Theft,10H40,"Road, Street, or Sidewalk",800-899,ELGIN,ST,-,1
4/1/16,21,Theft,10H40,"Road, Street, or Sidewalk",2300-2399,MILAM,-,-,1
4/2/16,17,Theft,10H40,"Road, Street, or Sidewalk",3200-3299,LA BRANCH,-,-,1
4/2/16,10,Theft,10H40,Apartment Parking Lot,2700-2799,TRAVIS,-,-,1
4/2/16,10,Theft,10H40,Freeway Service Road,3700-3799,TRAVIS,-,-,1
4/3/16,11,Theft,10H40,"Road, Street, or Sidewalk",2700-2799,TRAVIS,-,-,1
4/3/16,3,Aggravated Assault,10H40,"Road, Street, or Sidewalk",1300-1399,MCGOWEN,ST,-,1
4/29/16,12,Theft,10H40,Bar or Night Club,3700-3799,FANNIN,ST,-,1
4/29/16,13,Theft,10H40,"Other, Unknown, or Not Listed",1500-1599,TRUXILLO,-,-,1
4/29/16,14,Auto Theft,10H40,"Other, Unknown, or Not Listed",1300-1399,GRAY,-,-,1
4/30/16,1,Aggravated Assault,10H40,Restaurant or Cafeteria Parking Lot,3400-3499,MILAM,-,-,1
4/30/16,1,Theft,10H40,"Road, Street, or Sidewalk",3600-3699,TRAVIS,-,-,1
4/27/16,9,Robbery,10H40,"Road, Street, or Sidewalk",2600-2699,MAIN,ST,-,1
4/27/16,2,Auto Theft,10H40,Other Parking Lot,1000-1099,MCGOWEN,ST,-,1
4/26/16,13,Theft,10H40,Office Building,4200-4299,CAROLINE,ST,-,1
4/25/16,17,Theft,10H40,"Road, Street, or Sidewalk",1000-1099,ROSALIE,-,-,1
4/29/16,8,Theft,10H40,Residence or House,2200-2299,AUSTIN,ST,-,1
4/29/16,2,Theft,10H40,Apartment,3600-3699,CHENEVERT,-,-,1
4/29/16,0,Aggravated Assault,10H40,"Road, Street, or Sidewalk",2200-2299,MAIN,ST,-,1
4/29/16,1,Theft,10H40,"Road, Street, or Sidewalk",3600-3699,SAN JACINTO,-,-,1
4/28/16,19,Theft,10H40,Bar or Night Club,2100-2199,MAIN,ST,-,1
4/23/16,19,Theft,10H40,,1000-1099,ELGIN,ST,-,1
4/23/16,20,Auto Theft,10H40,"Road, Street, or Sidewalk",2400-2499,MAIN,ST,-,1
4/23/16,22,Burglary,10H40,Residence or House,2900-2999,CHENEVERT,-,-,1
4/24/16,0,Robbery,10H40,"Road, Street, or Sidewalk",4000-4099,SAN JACINTO,-,-,1
4/24/16,1,Robbery,10H40,Bar or Night Club,2700-2799,MILAM,-,-,1
4/24/16,10,Theft,10H40,Bar or Night Club Parking Lot,2400-2499,SAN JACINTO,ST,-,1
4/24/16,15,Theft,10H40,"Road, Street, or Sidewalk",2400-2499,AUSTIN,ST,-,1
4/23/16,2,Theft,10H40,"Road, Street, or Sidewalk",3100-3199,MILAM,-,-,1
4/22/16,10,Theft,10H40,"Road, Street, or Sidewalk",3300-3399,MILAM,-,-,1
4/22/16,16,Theft,10H40,Convenience Store,400-499,RICHMOND,AVE,-,1
4/21/16,12,Theft,10H40,"Libraries, Museums",2300-2399,MAIN,ST,-,1
4/21/16,17,Theft,10H40,Other Parking Lot,1600-1699,MCGOWEN,ST,-,1
4/22/16,0,Theft,10H40,"Road, Street, or Sidewalk",3700-3799,TRAVIS,-,-,1
4/10/16,16,Aggravated Assault,10H50,Residence or House,2600-2699,LUCINDA,-,-,1
4/11/16,0,Theft,10H50,Vacant School or College/University,4800-4899,CALHOUN,RD,-,1
4/11/16,0,Aggravated Assault,10H50,Other Parking Lot,3300-3399,TUAM,-,-,1
4/11/16,13,Rape,10H50,"Vacant Single Occ Resd(House,Townhs,Dplex)",2400-2499,ALABAMA,ST,-,1
4/12/16,7,Theft,10H50,"Road, Street, or Sidewalk",2100-2199,MCILHENNY,ST,-,1
4/13/16,16,Burglary,10H50,Residence or House,3400-3499,TUAM,-,-,1
4/14/16,3,Robbery,10H50,Residence or House,3300-3399,ROSALIE,-,-,1
4/13/16,23,Aggravated Assault,10H50,"Road, Street, or Sidewalk",3100-3199,ALABAMA,ST,-,1
4/12/16,17,Robbery,10H50,Convenience Store Parking Lot,3000-3099,SCOTT,ST,-,1
4/12/16,19,Theft,10H50,"Road, Street, or Sidewalk",3400-3499,DENNIS,ST,-,1
4/16/16,16,Robbery,10H50,Apartment,3400-3499,DENNIS,ST,-,1
4/16/16,17,Robbery,10H50,"Road, Street, or Sidewalk",2600-2699,NAPOLEON,-,-,1
4/16/16,8,Theft,10H50,Construction Site,4100-4199,ELGIN,ST,-,1
4/16/16,9,Auto Theft,10H50,Apartment Parking Lot,3000-3099,ELGIN,ST,-,1
4/16/16,9,Theft,10H50,Residence or House,3100-3199,HADLEY,ST,-,1
4/15/16,13,Theft,10H50,Apartment Parking Lot,3700-3799,ANITA,ST,-,1
4/15/16,10,Theft,10H50,Residence or House,2400-2499,BASTROP,ST,-,1
4/20/16,9,Theft,10H50,Bar or Night Club Parking Lot,2200-2299,ALABAMA,ST,-,1
4/19/16,22,Aggravated Assault,10H50,Liquor Store Parking Lot,3700-3799,DOWLING,ST,-,1
4/19/16,13,Theft,10H50,Service or Gas Station,2300-2399,DOWLING,ST,-,1
4/19/16,17,Aggravated Assault,10H50,Residence or House,3400-3499,ROSALIE,-,-,1
4/18/16,15,Theft,10H50,Residence or House,3100-3199,LIVE OAK,-,-,1
4/20/16,16,Theft,10H50,"Church, Synagogue, or Temple",3200-3299,HUTCHINS,-,-,1
4/20/16,18,Aggravated Assault,10H50,Apartment,2900-2999,NAGLE,-,-,1
4/2/16,20,Theft,10H50,Residence or House,3800-3899,DREW,ST,-,1
4/2/16,21,Theft,10H50,Apartment Parking Lot,3300-3399,ALABAMA,ST,-,1
4/3/16,7,Burglary,10H50,"Church, Synagogue, or Temple",3200-3299,HUTCHINS,-,-,1
4/3/16,12,Auto Theft,10H50,"Road, Street, or Sidewalk",3300-3399,ROSALIE,-,-,1
4/2/16,18,Robbery,10H50,Residence or House,3300-3399,HOLMAN,-,-,1
4/2/16,3,Aggravated Assault,10H50,"Road, Street, or Sidewalk",2300-2399,PIERCE,-,-,1
4/1/16,14,Theft,10H50,Miscellaneous Business (Non-Specific),4000-4099,DOWLING,ST,-,1
4/6/16,16,Theft,10H50,"Other, Unknown, or Not Listed",2800-2899,ISABELLA,-,-,1
4/6/16,5,Theft,10H50,"Road, Street, or Sidewalk",2600-2699,WEBSTER,-,-,1
4/6/16,8,Theft,10H50,Service or Gas Station,3300-3399,DOWLING,ST,-,1
4/7/16,11,Aggravated Assault,10H50,"Multi-Plex Home (Duplex,Triplex Etc.)",3400-3499,ROSALIE,-,-,1
4/5/16,20,Auto Theft,10H50,Apartment Parking Lot,3700-3799,ANITA,ST,-,1
4/4/16,17,Auto Theft,10H50,"Road, Street, or Sidewalk",3400-3499,DREW,ST,-,1
4/4/16,10,Burglary,10H50,"Church, Synagogue, or Temple",3800-3899,LIVE OAK,-,-,1
4/8/16,19,Theft,10H50,Residence or House,2200-2299,EDMUNDSON,ST,-,1
4/7/16,22,Theft,10H50,Convenience Store,3000-3099,SCOTT,ST,-,1
4/8/16,14,Theft,10H50,Other Parking Lot,2500-2599,DELANO,-,-,1
4/10/16,5,Robbery,10H50,"Road, Street, or Sidewalk",3100-3199,SCOTT,ST,-,1
4/21/16,22,Auto Theft,10H50,"Road, Street, or Sidewalk",3300-3399,BREMOND,ST,-,1
4/21/16,13,Theft,10H50,"Multi-Plex Home (Duplex,Triplex Etc.)",3100-3199,WEBSTER,-,-,1
4/22/16,16,Theft,10H50,"Road, Street, or Sidewalk",2300-2399,HADLEY,ST,-,1
4/22/16,11,Theft,10H50,Bar or Night Club,2300-2399,PIERCE,-,-,1
4/22/16,12,Burglary,10H50,Residence or House,3000-3099,TRULLEY,-,-,1
4/24/16,12,Theft,10H50,Convenience Store Parking Lot,3500-3599,ELGIN,ST,-,1
4/24/16,0,Auto Theft,10H50,Bar or Night Club Parking Lot,1400-1499,WESTHEIMER,ST,-,1
4/28/16,13,Burglary,10H50,Residence or House,3000-3099,MILBY,-,-,1
4/27/16,16,Aggravated Assault,10H50,"Road, Street, or Sidewalk",2300-2399,HUTCHINS,-,-,2
4/27/16,19,Theft,10H50,"Road, Street, or Sidewalk",2400-2499,TUAM,-,-,1
4/27/16,22,Theft,10H50,Restaurant or Cafeteria Parking Lot,3700-3799,SCOTT,ST,-,1
4/28/16,9,Theft,10H50,Bar or Night Club Parking Lot,2000-2099,ALABAMA,ST,-,1
4/26/16,6,Burglary,10H50,Apartment,3700-3799,BURKETT,ST,-,1
4/26/16,8,Burglary,10H50,Apartment,3200-3299,TRUXILLO,-,-,1
4/25/16,20,Robbery,10H50,"Road, Street, or Sidewalk",3100-3199,DELANO,-,-,1
4/26/16,13,Theft,10H50,Commercial Parking Lot or Garage,4800-4899,CALHOUN,RD,-,1
4/26/16,11,Aggravated Assault,10H50,Convenience Store,3800-3899,BRILEY,ST,-,1
4/26/16,16,Theft,10H50,"Other, Unknown, or Not Listed",3300-3399,HADLEY,ST,-,1
4/26/16,20,Burglary,10H50,Residence or House,3300-3399,ROSALIE,-,-,1
4/30/16,10,Robbery,10H50,Hotel or Motel Parking Lot,2600-2699,NAPOLEON,-,-,1
4/29/16,10,Auto Theft,10H50,Driveway,3300-3399,BURKETT,ST,-,1
4/30/16,15,Theft,10H50,Commercial Parking Lot or Garage,4100-4199,ANITA,ST,-,1
4/20/16,22,Theft,10H60,Convenience Store Parking Lot,2300-2399,SOUTHMORE,BLVD,-,1
4/21/16,3,Theft,10H60,"Road, Street, or Sidewalk",3800-3899,SOUTHMORE,BLVD,-,1
4/19/16,8,Theft,10H60,Residence or House,3800-3899,CHARLESTON,-,-,1
4/19/16,12,Theft,10H60,Miscellaneous Business (Non-Specific),3600-3699,OLD SPANISH,TRL,-,1
4/19/16,13,Burglary,10H60,Apartment Parking Lot,5500-5599,SAMPSON,-,-,1
4/19/16,21,Burglary,10H60,Apartment,6200-6299,CULBERSON,ST,-,1
4/19/16,20,Theft,10H60,"Field, Woods, Forest, Park",5100-5199,CALHOUN,RD,-,1
4/15/16,11,Theft,10H60,Other Parking Lot,3300-3399,DIXIE,DR,-,1
4/15/16,14,Theft,10H60,"Church, Synagogue, or Temple",4100-4199,OLD SPANISH,TRL,-,1
4/15/16,16,Aggravated Assault,10H60,"Multi-Plex Home (Duplex,Triplex Etc.)",2500-2599,WHEELER,-,-,1
4/14/16,11,Theft,10H60,"Vacant Hotel, Motel, Etc.",3500-3599,SOUTHMORE,BLVD,-,1
4/14/16,17,Burglary,10H60,Apartment,6200-6299,TIERWESTER,-,-,1
4/14/16,19,Burglary,10H60,Residence or House,2400-2499,OAKDALE,-,-,1
4/15/16,7,Theft,10H60,Apartment,2600-2699,CALUMET,ST,S,1
4/15/16,0,Theft,10H60,"Road, Street, or Sidewalk",2400-2499,ROSEDALE,-,-,1
4/16/16,5,Theft,10H60,"Road, Street, or Sidewalk",6300-6399,PEERLESS,-,-,1
4/16/16,4,Theft,10H60,"Road, Street, or Sidewalk",4700-4799,SCOTT,ST,-,1
4/16/16,11,Theft,10H60,Driveway,3500-3599,TAMPA,-,-,1
4/17/16,1,Theft,10H60,"Road, Street, or Sidewalk",6400-6499,PEERLESS,-,-,1
4/17/16,20,Theft,10H60,"Church, Synagogue, or Temple Parking Lot",3300-3399,DIXIE,DR,-,1
4/18/16,0,Theft,10H60,"Church, Synagogue, or Temple Parking Lot",3800-3899,SOUTHMORE,BLVD,-,1
4/18/16,8,Auto Theft,10H60,Driveway,4200-4299,OLD SPANISH,TRL,-,1
4/12/16,20,Theft,10H60,Residence or House,3900-3999,FERNWOOD,DR,-,1
4/12/16,21,Robbery,10H60,Restaurant or Cafeteria,2500-2599,SOUTHMORE,BLVD,-,1
4/13/16,12,Theft,10H60,Apartment,3700-3799,SOUTHMORE,BLVD,-,1
4/11/16,20,Burglary,10H60,Residence or House,3400-3499,OZARK,-,-,1
4/11/16,9,Theft,10H60,Residence or House,6400-6499,DEL RIO,ST,-,1
4/10/16,18,Burglary,10H60,Garage or Carport,2400-2499,ROSEWOOD,-,-,1
4/10/16,0,Aggravated Assault,10H60,Other Parking Lot,2300-2399,SOUTHMORE,BLVD,-,1
4/9/16,18,Burglary,10H60,Apartment,4000-4099,GRIGGS,-,-,1
4/10/16,8,Theft,10H60,"Road, Street, or Sidewalk",2200-2299,RUTH,-,-,1
4/10/16,10,Theft,10H60,Residence or House,3200-3299,BINZ,ST,-,1
4/8/16,14,Theft,10H60,Warehouse,3300-3399,DIXIE,DR,-,1
4/8/16,13,Theft,10H60,"Daycare, Child Care, or Kindergarten",5100-5199,SAMPSON,-,-,1
4/9/16,2,Auto Theft,10H60,"Road, Street, or Sidewalk",3200-3299,DIXIE,DR,-,1
4/4/16,13,Burglary,10H60,Apartment,3700-3799,SOUTHMORE,BLVD,-,1
4/4/16,8,Burglary,10H60,Apartment,6200-6299,TIERWESTER,-,-,1
4/4/16,10,Theft,10H60,"Parks and Recreation, Zoo, Swimming Pool",5200-5299,CALHOUN,RD,-,1
4/5/16,18,Theft,10H60,"Road, Street, or Sidewalk",3500-3599,DIXIE,DR,-,1
4/5/16,13,Burglary,10H60,"Other, Unknown, or Not Listed",5900-5999,SCOTT,ST,-,1
4/5/16,9,Theft,10H60,"Road, Street, or Sidewalk",3100-3199,SOUTHMORE,BLVD,-,1
4/5/16,0,Robbery,10H60,"Road, Street, or Sidewalk",4700-4799,SCOTT,ST,-,1
4/4/16,22,Auto Theft,10H60,"Church, Synagogue, or Temple",3000-3099,MACGREGOR,WAY,N,1
4/7/16,13,Theft,10H60,"Road, Street, or Sidewalk",4000-4099,OLD SPANISH,TRL,-,1
4/1/16,5,Theft,10H60,"Road, Street, or Sidewalk",4700-4799,LIVE OAK,-,-,1
4/2/16,9,Theft,10H60,,5900-5999,SCOTT,ST,-,1
4/1/16,21,Robbery,10H60,"Parks and Recreation, Zoo, Swimming Pool",5200-5299,CALHOUN,RD,-,1
4/2/16,10,Theft,10H60,Residence or House,2500-2599,WICHITA,ST,-,1
4/2/16,11,Rape,10H60,Residence or House,6200-6299,CULBERSON,ST,-,1
4/2/16,13,Theft,10H60,Driveway,3300-3399,DIXIE,DR,-,1
